costh3_lab bin centers    value    Error 
-inf   0.000000e+00   0.000000e+00
 9.999980e-01   0.000000e+00   0.000000e+00
 9.999980e-01   0.000000e+00   0.000000e+00
 9.999980e-01   0.000000e+00   0.000000e+00
 9.999980e-01   0.000000e+00   0.000000e+00
 9.999980e-01   0.000000e+00   0.000000e+00
 9.999980e-01   0.000000e+00   0.000000e+00
 9.999980e-01   0.000000e+00   0.000000e+00
 9.999980e-01   0.000000e+00   0.000000e+00
 9.999980e-01   0.000000e+00   0.000000e+00
 9.999980e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999981e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999982e-01   0.000000e+00   0.000000e+00
 9.999983e-01   0.000000e+00   0.000000e+00
 9.999983e-01   0.000000e+00   0.000000e+00
